zipCode,Median_Income,Mean,Pop
41216,35228,44703,1297
41219,38281,47327,2053
41222,35277,49616,2627
41224,25673,40475,6414
41226,38327,47359,168
41230,29956,42412,11730
41231,24272,34401,1002
41232,23122,34580,782
41234,31167,40461,601
41238,38155,48193,860
41240,29569,49404,6916
41250,20683,32472,1195
41254,22515,36157,571
41255,23227,38949,1036
41256,32197,53329,2433
41257,22335,36416,390
41260,26466,35179,885
41262,25778,41342,1474
41263,25042,35606,525
41264,23509,33676,389
41265,35959,45846,1857
41267,25000,34942,1245
41268,35419,46877,395
41271,26466,35179,237
41274,25367,45031,585
41301,20934,29330,6159
41311,25476,33780,7538
41314,19678,33496,5239
41317,17500,27339,190
41332,25046,40920,1184
41339,21636,35932,10957
41348,17236,25840,1219
41352,30104,43565,677
41360,21486,31257,500
41365,20149,30066,501
41366,18714,29055,20
41367,40262,44241,179
41385,16894,38508,470
41390,16127,19530,52
41397,25225,36027,64
41408,30104,43565,445
41421,24500,42507,233
41425,29980,95656,1138
41464,17878,33004,722
41465,22990,36915,11979
41472,28100,47167,10862
41501,34821,52235,23298
41503,36071,55234,570
41512,33017,50540,976
41513,27306,36502,590
41514,34253,48681,3491
41517,25900,40414,109
41519,33088,39960,1108
41522,32424,39831,5352
41524,36618,44736,384
41526,33588,48401,125
41527,36071,55234,675
41528,22061,30463,999
41531,31411,43381,985
41534,37896,39546,273
41535,32192,45280,526
41537,27373,39648,5373
41538,28549,37876,97
41539,38810,47372,1722
41540,36618,44736,302
41543,31411,43381,543
41544,26031,36432,931
41547,21861,30162,369
41548,36618,44736,862
41553,21861,30162,2288
41554,36025,44026,1102
41555,31411,43381,915
41557,38545,47055,1716
41558,26213,36706,809
41559,28342,36874,339
41560,30982,39814,384
41562,30784,37752,2807
41563,32515,49117,445
41564,33382,40424,1159
41566,36618,44736,714
41567,31411,43381,369
41568,21861,30162,1073
41571,41403,53078,639
41572,31736,40542,3754
41601,30166,40570,755
41602,32986,41997,819
41603,31416,41073,1498
41604,21039,31499,620
41605,38388,49057,637
41606,21982,33863,656
41607,31254,39685,318
41612,21789,33689,78
41615,36934,47420,675
41616,26187,34870,794
41619,25433,36975,599
41621,33047,41877,329
41622,29498,40894,228
41630,25115,40408,1230
41631,19506,27799,1106
41632,17878,33004,614
41635,26383,35541,3056
41636,24850,36451,984
41640,25807,41046,1343
41642,38388,49057,725
41643,25162,38187,194
41645,29765,40809,1268
41647,25299,36856,1815
41649,29214,39978,2631
41650,21789,33689,534
41653,31271,40760,11451
41655,27143,37484,896
41659,38388,49057,520
41660,19506,27799,802
41663,38388,49057,384
41666,25080,42155,908
41667,21789,33689,720
41669,21789,33689,865
41701,30699,46941,17252
41712,40262,44241,380
41713,26534,51166,51
41714,30140,38811,418
41719,33799,57480,1043
41721,42896,75185,788
41722,30861,41357,1688
41723,28566,51150,1537
41725,29449,39375,174
41727,42526,65060,640
41729,26534,51166,230
41731,20507,36073,1023
41735,19560,34624,295
41739,30548,41772,179
41740,29449,39375,877
41745,43788,76660,200
41746,22500,37642,835
41749,30167,38694,3556
41751,37700,46931,289
41754,43788,76660,460
41759,28349,39508,397
41760,22500,37642,35
41762,30139,38784,107
41763,19560,34624,574
41764,31737,33701,741
41766,30139,38784,131
41772,33749,41896,277
41773,23816,38062,1273
41774,39879,48498,2659
41775,22378,32395,114
41776,31236,34849,1509
41777,31737,33701,947
41804,23006,39899,720
41810,32151,46922,502
41812,43264,43038,230
41815,31761,43423,802
41817,38975,44976,251
41819,23006,39899,392
41821,23006,39899,537
41822,38871,44926,2553
41824,34384,42948,1072
41825,33043,46610,548
41826,23006,39899,978
41828,26667,37629,808
41831,38388,44636,849
41832,23006,39899,424
41833,23006,39899,321
41834,28659,39607,659
41835,32151,46922,790
41836,29948,40292,798
41837,35786,48501,1284
41838,32151,46922,548
41839,25188,36979,1193
41840,32151,46922,1111
41843,28659,39607,949
41844,39287,45128,1355
41845,23006,39899,293
41847,28659,39607,617
41848,23006,39899,80
41849,32151,46922,193
41855,34594,43979,696
41858,34082,45325,8064
41859,26667,37629,349
41861,25585,37154,108
41862,26667,37629,952
42001,47734,64688,27960
42003,39381,50211,28418
42020,38421,46182,2330
42021,34184,42676,1505
42022,45000,50116,104
42023,29321,40447,2422
42024,43914,61918,1490
42025,43066,55316,19305
42027,42522,56984,2291
42028,29701,44141,635
42029,50089,53787,6321
42031,31836,44971,3418
42032,31836,44971,192
42035,38775,44594,1068
42036,42433,48755,1167
42037,27199,54988,29
42038,42920,49675,5298
42039,36258,54334,1751
42040,46133,58224,1082
42041,31962,39691,4627
42044,41683,52769,3404
42045,41858,53300,2089
42047,29701,44141,192
42048,41205,50978,2147
42049,43384,56059,1480
42050,34539,43989,3256
42051,38046,56369,2840
42053,47556,57699,4931
42054,41101,47654,984
42055,40633,46955,2609
42056,44937,50378,1982
42058,41858,53300,2336
42060,38058,58812,130
42061,38250,58688,55
42064,33966,45347,8421
42066,33685,46836,23182
42069,41750,63294,1100
42071,35851,50217,29655
42076,41347,47828,1213
42078,29385,45511,1852
42079,50583,64933,1426
42081,38939,51101,2203
42082,39151,50946,1845
42083,41858,53300,446
42084,35980,44461,83
42085,33583,42748,918
42086,50226,64436,4036
42087,38836,58683,2419
42088,34534,43286,2656
42101,34545,41550,55648
42102,47942,52471,88
42103,64250,84915,18936
42104,56208,65600,29610
42120,31344,39306,2588
42122,67961,98068,4368
42123,44239,60833,840
42124,36228,40372,55
42127,35203,50199,6199
42129,33156,39704,7026
42130,42289,50131,175
42133,35115,47369,1370
42134,41690,51389,16785
42140,30329,41283,1264
42141,36904,48728,30349
42151,26382,33424,275
42153,30741,37907,326
42154,38740,47854,691
42156,44239,60833,254
42157,40024,45711,437
42159,45644,57142,1195
42160,38883,47715,1992
42163,34472,41780,56
42164,35369,42104,16277
42166,37747,42754,2314
42167,28914,35725,8145
42170,56228,63298,1403
42171,42254,51824,6841
42202,34091,47448,2389
42204,42123,51189,657
42206,40842,46831,5407
42207,39110,52321,1207
42210,36837,47124,4236
42211,42546,54029,13398
42214,38281,47927,682
42215,45021,62824,1300
42217,36092,47085,4117
42220,33309,43677,6844
42223,70724,76471,15597
42232,50450,62305,812
42234,43337,51541,2469
42236,46351,57172,929
42240,38141,48524,42479
42254,48125,59914,209
42256,38732,48211,5028
42259,28927,39020,1273
42261,23204,28371,7567
42262,35676,42983,8396
42265,35175,50408,820
42266,48374,68276,2590
42273,29318,43144,443
42274,48697,53698,2373
42275,28068,37226,883
42276,35113,47251,14471
42280,28329,42935,484
42285,39190,52443,375
42286,40832,49763,1291
42301,40834,50498,42440
42303,45578,56617,38909
42320,37674,46726,8205
42321,30000,37830,327
42322,45786,57901,47
42323,30000,37830,793
42324,39895,44705,1276
42325,37448,51437,2028
42326,30000,37830,460
42327,42741,55573,4037
42328,33527,43860,1389
42330,36546,46156,9386
42332,32710,39875,271
42333,34565,43838,1025
42337,31745,39054,2026
42338,32125,48018,88
42339,42524,46946,800
42343,36583,49408,1782
42344,35094,48517,856
42345,39030,49202,11747
42347,36209,47867,6152
42348,45451,51299,4810
42349,34908,38856,1503
42350,39650,48021,1433
42351,48598,52657,3851
42352,33251,48120,2060
42354,40042,44098,252
42355,50903,53622,1852
42356,53975,60203,83
42361,35585,43809,492
42366,55784,65764,5863
42367,35094,48517,667
42368,39713,48787,1325
42369,38628,44036,331
42370,35000,37556,28
42371,42821,53127,476
42372,39070,48920,1854
42374,36813,45939,277
42376,53362,61836,5799
42378,44776,57333,3339
42404,41722,54309,2569
42406,46831,58981,3555
42408,33830,45158,6737
42409,42379,50579,2586
42410,26858,36466,1460
42411,35739,51169,1656
42413,54773,67307,3118
42420,43148,52705,38192
42431,39541,50441,26916
42436,58772,76653,1030
42437,41667,50698,8324
42440,26858,36466,748
42441,54488,71867,1594
42442,36504,51006,3504
42445,34306,46144,11331
42450,30359,45001,4063
42451,62771,72411,783
42452,58203,64096,2141
42453,35496,49600,532
42455,40817,48946,3376
42456,44901,53163,1690
42458,67611,76176,1151
42459,37434,47392,4423
42461,35001,44032,1481
42462,44280,53935,1319
42463,43618,56057,156
42464,37521,52147,1799
42501,28031,41066,17592
42503,41642,55601,22894
42516,28544,38647,463
42518,24892,53408,2914
42519,23837,35142,3191
42528,28358,39854,1524
42533,22179,38471,802
42539,26148,35648,10026
42541,28424,38197,531
42544,31336,45001,5843
42553,35647,45978,5284
42565,30341,45379,735
42566,28424,38197,660
42567,31408,38414,6007
42602,53878,78652,10216
42603,24833,36161,130
42629,32850,44866,4953
42631,26352,34690,134
42633,26136,36992,20065
42634,19097,26880,1565
42635,20428,30267,5103
42638,26352,34690,207
42642,29381,39290,12573
42647,24472,32496,4086
42649,20711,30478,2326
42653,24761,33032,4619
42701,47600,60879,48194
42712,39883,48777,1855
42713,29279,46781,1641
42715,26023,31155,347
42716,37854,46775,1582
42717,28234,35818,6558
42718,34595,44587,24312
42721,29373,40393,3872
42722,36594,44178,714
42724,49201,63346,4714
42726,33806,44784,4667
42728,29214,38801,15925
42729,29483,38890,1617
42731,25307,33765,341
42732,49245,63430,2120
42733,31919,38319,1454
42740,49471,64091,1973
42741,50953,53196,480
42743,36910,53217,8869
42746,36433,44665,1892
42748,38471,47557,8706
42749,29274,40920,5245
42753,35905,44366,743
42754,34244,43353,15349
42757,39070,51028,2974
42758,40605,42005,139
42762,31007,41579,422
42764,35848,44942,559
42765,30572,41002,5840
42776,46804,60170,2736
42782,34189,43450,953
42784,41145,55129,2685
42788,49482,64123,310
43001,65644,81812,1885
43002,76896,91265,56
43003,51870,56507,2542
43004,75938,88786,8629
43005,49364,53661,149
43006,42533,51630,673
43008,31268,40784,2762
43009,60575,79723,1782
43010,63454,68982,312
43011,65899,70255,6247
43013,72895,79219,1078
43014,42995,52626,3374
43015,62756,73549,35892
43016,81185,96590,20066
43017,102281,120744,34505
43019,49778,56799,8367
43021,98630,125709,5648
43022,46722,57949,3497
43023,76153,94033,11476
43025,61131,76978,4917
43026,72081,81326,47576
43028,54860,64887,5583
43029,23123,26444,188
43030,63778,67850,83
43031,67154,76809,10003
43032,76334,82677,52
43033,70145,73838,367
43035,96891,111276,11411
43036,59199,65143,296
43037,49364,53661,421
43040,61362,72496,25051
43044,50400,56316,5116
43045,76786,87885,1595
43046,18126,20623,1010
43050,41344,51130,27274
43054,115165,166835,8122
43055,42049,53140,58073
43056,52053,61287,15028
43060,55930,68026,2524
43061,76464,88232,3389
43062,65434,76474,19408
43064,60316,72976,8357
43065,106119,139900,24616
43066,72135,84246,1112
43067,71341,80991,1540
43068,52737,62411,46120
43070,49828,56075,107
43071,46856,58932,2251
43072,50787,60391,5597
43074,77271,83126,8995
43076,48421,55082,6856
43077,77000,88057,303
43078,46687,59432,20870
43080,52572,61391,5110
43081,65579,78069,51725
43082,109381,134017,17757
43084,54213,63622,887
43085,78702,98116,23333
43101,53470,71852,370
43102,55561,60976,3903
43103,56700,63104,8884
43105,62318,73345,7543
43106,54705,58951,1575
43107,51755,58490,2892
43109,44334,53142,80
43110,65475,73333,18497
43111,38420,44788,151
43112,75377,88723,4089
43113,44359,53385,23130
43115,52273,59034,1290
43116,64309,75386,580
43119,57456,64729,22236
43123,58749,67391,46112
43125,59368,64414,9542
43126,61002,70675,336
43127,37700,44687,293
43128,40086,53505,2421
43130,46439,57422,55082
43135,45700,55726,4488
43136,67330,74707,365
43137,52369,58259,3019
43138,37826,45471,17293
43140,62633,69587,22061
43142,38596,52950,116
43143,46862,68954,5200
43144,38420,44788,494
43145,50867,62068,1865
43146,30598,35620,6150
43147,84534,91854,28068
43148,57458,65838,1903
43149,47703,53530,2598
43150,51421,56723,1972
43151,48500,59553,274
43152,42194,50311,994
43153,47663,58790,997
43154,58790,63332,2491
43155,50556,56753,2347
43156,48666,60096,257
43157,58553,64042,548
43158,42478,49928,270
43160,38483,49188,22050
43162,52680,74228,6764
43164,54029,65949,2257
43201,23203,31176,33130
43202,38960,48450,19851
43203,21608,32466,10084
43204,38570,46048,40293
43205,23001,35543,14980
43206,40200,52154,24528
43207,38326,45001,44190
43209,66187,85559,28935
43210,9147,12872,9728
43211,23317,29266,24978
43212,60294,74848,17828
43213,36734,46757,30612
43214,60865,71410,25787
43215,37978,57355,10102
43217,37966,47156,2509
43219,32372,41573,20607
43220,72936,98792,24401
43221,83075,107601,29749
43222,24904,37700,5655
43223,35936,41670,27742
43224,32539,39035,40672
43227,36838,42046,23153
43228,42022,48122,46105
43229,41689,49353,45874
43230,68775,81377,48564
43231,42791,49031,17074
43232,42159,49035,39998
43235,71006,89201,37310
43240,76655,91574,1168
43302,35208,44315,50516
43310,51606,61311,3221
43311,42800,53351,18886
43314,51218,61655,3162
43315,49121,52404,6333
43316,44173,52094,6367
43317,52725,58187,180
43318,49453,59778,3595
43319,55294,71073,972
43320,44800,49870,1488
43321,47553,50099,279
43323,46912,55743,692
43324,51838,64676,2840
43326,38830,45323,13919
43330,60350,71072,132
43331,42227,50279,5208
43332,8447,10310,382
43333,47230,57857,827
43334,56152,63002,5674
43336,55294,71073,37
43337,49127,62793,1093
43338,47518,53044,9301
43340,51499,59372,1555
43341,2638,3386,51
43342,55700,57088,2904
43343,48742,58804,1523
43344,57909,65202,5397
43345,50874,59669,969
43347,51108,61510,1477
43348,36358,47155,2290
43351,45859,55678,10286
43356,62836,64867,1064
43357,55428,65021,4516
43358,54400,63988,2295
43359,60350,71072,872
43360,55294,71073,1516
43402,45139,56122,29978
43403,12727,19537,5708
43406,56800,58702,2011
43407,53591,63093,679
43408,75819,77393,283
43410,50580,55207,9946
43412,71222,73113,4449
43413,50455,56841,1306
43416,63747,68660,2923
43420,46404,53017,32099
43430,58108,68155,4859
43431,46901,56701,4631
43432,64296,68900,1284
43433,41260,53413,151
43434,59050,71258,94
43435,52798,61479,1597
43437,48724,56958,453
43438,95909,129314,367
43439,41260,53413,130
43440,51527,65826,4385
43442,60882,64600,1036
43443,56698,65821,1698
43445,66221,71206,1170
43446,56250,89116,94
43447,61692,67633,3385
43449,51310,59408,8314
43450,66910,72800,3679
43451,50188,61698,1111
43452,47875,61037,13822
43456,56250,89116,665
43457,53876,57143,1581
43458,64296,68900,386
43460,65521,81757,6352
43462,56721,69932,1284
43463,56339,65572,19
43464,53535,61073,1634
43465,39650,49179,4868
43466,53942,56283,2117
43467,44875,48333,20
43468,75819,77393,246
43469,55458,63269,2987
43501,45917,52366,933
43502,51265,58634,6965
43504,81641,98930,1061
43505,50708,57226,118
43506,46199,56158,14956
43511,51658,59685,949
43512,47378,56462,29272
43515,50496,58676,8067
43516,47146,53660,3037
43517,51132,59780,3817
43518,50710,57229,2837
43519,58714,62610,201
43521,49544,58440,2915
43522,63770,78074,3396
43523,44803,55534,36
43524,46752,53302,1375
43525,82027,87794,607
43526,41198,49282,6071
43527,52506,62224,2478
43528,62155,78436,14427
43529,50463,56191,262
43531,45917,52366,192
43532,56469,62091,4036
43533,54319,64641,1556
43534,46750,56582,1747
43535,44803,55534,755
43536,47925,59515,445
43537,59449,72158,24395
43540,57636,60425,1274
43541,53036,61544,195
43542,90994,113456,2528
43543,40081,46208,8249
43545,46882,55949,14613
43547,64667,77601,297
43548,52418,62262,723
43549,48142,64603,1384
43551,65491,84008,33516
43553,49738,59156,203
43554,45833,52365,2535
43555,61020,66891,151
43556,47916,59312,1837
43557,55135,57952,3460
43558,56683,65598,13882
43560,73264,90636,28336
43565,63806,79930,364
43566,73344,90327,6671
43567,47818,56319,12866
43569,53855,63183,2866
43570,43470,52543,3427
43571,72459,85975,5473
43604,14028,21627,10700
43605,25668,31969,31910
43606,49102,61329,28621
43607,26955,35190,26743
43608,23078,29338,19108
43609,32186,38924,27786
43610,30325,37484,6848
43611,44235,49999,21280
43612,35710,41505,27705
43613,45346,52315,33262
43614,46653,56812,30179
43615,42225,55180,38278
43616,52665,61764,19850
43617,90426,107540,7870
43619,57437,66504,7616
43620,22114,35844,7258
43623,47883,73888,20584
43701,37088,47579,55799
43711,40989,50510,84
43713,39340,52793,7266
43716,42641,51265,2062
43717,36549,49070,198
43718,40176,49689,3279
43719,35919,46283,2651
43720,46387,55719,1347
43721,63778,67850,143
43722,32867,42799,476
43723,33880,43523,5111
43724,37353,48930,8567
43725,35356,43936,21133
43727,49240,61524,1340
43728,28753,38832,1299
43730,40582,45305,2397
43731,34681,41423,5352
43732,49241,55154,1704
43733,33979,43594,121
43734,50795,61003,1069
43735,47855,53536,511
43736,42411,53655,48
43738,56518,60319,148
43739,56722,65317,1902
43740,53822,60561,221
43746,56131,60354,1302
43747,42581,50618,934
43748,40778,44832,2667
43749,43489,48505,2484
43750,32867,42799,158
43754,36718,44266,1688
43755,40911,50567,1601
43756,21660,25555,3461
43758,34712,40507,3229
43759,40022,50761,56
43760,54039,60845,1606
43761,40745,45515,102
43762,46297,59400,5211
43764,40144,45831,8070
43766,39454,44139,1690
43767,45949,60039,1454
43768,45326,53988,259
43771,38305,45899,1950
43772,46469,53580,1799
43773,42130,53197,3062
43777,36625,44066,4713
43778,41794,51976,1414
43779,41523,52277,980
43780,34352,44446,2159
43782,39603,44046,849
43783,49891,52241,4350
43786,37083,42589,39
43787,25542,34931,2481
43788,41802,52355,933
43793,34080,41400,5194
43802,44708,51342,1047
43804,46048,57723,3510
43805,44055,49680,84
43811,40316,44340,858
43812,36509,47452,19654
43821,47422,56460,3977
43822,49844,58138,4040
43824,53064,58672,3349
43830,50324,59013,5485
43832,34570,41151,7584
43836,40316,44340,139
43837,40287,46292,1806
43840,49165,51590,1270
43842,48571,58716,357
43843,45572,51068,839
43844,42388,49132,3910
43845,40968,45731,4821
43901,43805,52761,2273
43902,41912,47052,235
43903,37498,42051,2335
